ISO	variable	value	realValue	typeIneq	desc	norm1	norm2
LUX	JE_EMPL_edu_secondary	0.847	15.2849798202514	secondary	On average, in Luxembourg people who have a secondary education are 15.3% less likely to be employed than people who have a tertiary education.	-0.190326377749443	-0.668772995471954
LVA	JE_EMPL_edu_secondary	0.837	16.3264541625976	secondary	On average, in Latvia people who have a secondary education are 16.3% less likely to be employed than people who have a tertiary education.	-0.203294664621353	-0.714341223239898
MEX	JE_EMPL_edu_secondary	0.882	11.8398246765136	secondary	On average, in Mexico people who have a secondary education are 11.8% less likely to be employed than people who have a tertiary education.	-0.147427797317505	-0.518035054206848
NLD	JE_EMPL_edu_secondary	0.887	11.3449640274047	secondary	On average, in the Netherlands people who have a secondary education are 11.3% less likely to be employed than people who have a tertiary education.	-0.141265869140625	-0.496383100748062
NOR	JE_EMPL_edu_secondary	0.902	9.78424644470214	secondary	On average, in Norway people who have a secondary education are 9.8% less likely to be employed than people who have a tertiary education.	-0.121832028031349	-0.428096055984497
NZL	JE_EMPL_edu_secondary	0.93	6.9859595298767	secondary	On average, in New Zealand people who have a secondary education are 7% less likely to be employed than people who have a tertiary education.	-0.086988165974617	-0.305660933256149
OECD	JE_EMPL_edu_secondary	0.885	11.4611520767211	secondary	In the average OECD country, people who have a secondary education are 11.5% less likely to be employed than people who have a tertiary education.	-0.142712622880936	-0.501466751098632
POL	JE_EMPL_edu_secondary	0.771	22.8552589416503	secondary	On average, in Poland people who have a secondary education are 22.9% less likely to be employed than people who have a tertiary education.	-0.284590393304825	-1
PRT	JE_EMPL_edu_secondary	0.94	6.00597763061523	secondary	On average, in Portugal people who have a secondary education are 6% less likely to be employed than people who have a tertiary education.	-0.0747855678200722	-0.262783169746399
SVK	JE_EMPL_edu_secondary	0.904	9.55520248413085	secondary	On average, in the Slovak Republic people who have a secondary education are 9.6% less likely to be employed than people who have a tertiary education.	-0.118980005383492	-0.418074578046799
SVN	JE_EMPL_edu_secondary	0.825	17.469274520874	secondary	On average, in Slovenia people who have a secondary education are 17.5% less likely to be employed than people who have a tertiary education.	-0.217524901032448	-0.764343738555908
SWE	JE_EMPL_edu_secondary	0.953	4.7149634361267	secondary	On average, in Sweden people who have a secondary education are 4.7% less likely to be employed than people who have a tertiary education.	-0.0587100461125374	-0.206296652555466
TUR	JE_EMPL_edu_secondary	0.815	18.50093460083	secondary	On average, in Turkey people who have a secondary education are 18.5% less likely to be employed than people who have a tertiary education.	-0.230370983481407	-0.809482634067535
USA	JE_EMPL_edu_secondary	0.846	15.4442501068115	secondary	On average, in the United States people who have a secondary education are 15.4% less likely to be employed than people who have a tertiary education.	-0.192309588193893	-0.675741612911224
AUS	JE_PE_edu_secondary	0.773	22.6949787139892	secondary	On average, in Australia people who have a secondary education earn 22.7% less than people who have a tertiary education.	-0.317171335220337	-0.369678437709808
AUT	JE_PE_edu_secondary	0.732	26.8332328796386	secondary	On average, in Austria people who have a secondary education earn 26.8% less than people who have a tertiary education.	-0.375005066394806	-0.437086433172226
BEL	JE_PE_edu_secondary	0.757	24.3089065551757	secondary	On average, in Belgium people who have a secondary education earn 24.3% less than people who have a tertiary education.	-0.339726597070694	-0.395967692136765
CAN	JE_PE_edu_secondary	0.715	28.5423927307128	secondary	On average, in Canada people who have a secondary education earn 28.5% less than people who have a tertiary education.	-0.398891240358353	-0.464926928281784
CHE	JE_PE_edu_secondary	0.673	32.7054290771484	secondary	On average, in Switzerland people who have a secondary education earn 32.7% less than people who have a tertiary education.	-0.457071334123611	-0.532738626003265
CHL	JE_PE_edu_secondary	0.386	61.3911361694335	secondary	On average, in Chile people who have a secondary education earn 61.4% less than people who have a tertiary education.	-0.857965469360351	-1
CZE	JE_PE_edu_secondary	0.687	31.2952842712402	secondary	On average, in the Czech Republic people who have a secondary education earn 31.3% less than people who have a tertiary education.	-0.437364012002945	-0.509768784046173
DEU	JE_PE_edu_secondary	0.674	32.6099052429199	secondary	On average, in Germany people who have a secondary education earn 32.6% less than people who have a tertiary education.	-0.455736339092255	-0.531182646751403
DNK	JE_PE_edu_secondary	0.809	19.1037616729736	secondary	On average, in Denmark people who have a secondary education earn 19.1% less than people who have a tertiary education.	-0.266982644796371	-0.311181098222733
ESP	JE_PE_edu_secondary	0.7	29.9917201995849	secondary	On average, in Spain people who have a secondary education earn 30% less than people who have a tertiary education.	-0.419146180152893	-0.488535016775131
EST	JE_PE_edu_secondary	0.703	29.6967048645019	secondary	On average, in Estonia people who have a secondary education earn 29.7% less than people who have a tertiary education.	-0.41502320766449	-0.483729511499405
FIN	JE_PE_edu_secondary	0.714	28.6439895629882	secondary	On average, in Finland people who have a secondary education earn 28.6% less than people who have a tertiary education.	-0.40031111240387	-0.466581851243973
FRA	JE_PE_edu_secondary	0.748	25.1831493377685	secondary	On average, in France people who have a secondary education earn 25.2% less than people who have a tertiary education.	-0.351944506168365	-0.410208225250244
GBR	JE_PE_edu_secondary	0.67	33.0195846557617	secondary	On average, in the United Kingdom people who have a secondary education earn 33% less than people who have a tertiary education.	-0.461461782455444	-0.537855923175811
GRC	JE_PE_edu_secondary	0.656	34.3543548583984	secondary	On average, in Greece people who have a secondary education earn 34.4% less than people who have a tertiary education.	-0.480115711688995	-0.559597969055175
HUN	JE_PE_edu_secondary	0.622	37.7524719238281	secondary	On average, in Hungary people who have a secondary education earn 37.8% less than people who have a tertiary education.	-0.527605772018432	-0.614949882030487
IRL	JE_PE_edu_secondary	0.629	37.0871467590332	secondary	On average, in Ireland people who have a secondary education earn 37.1% less than people who have a tertiary education.	-0.518307566642761	-0.604112386703491
ISL	JE_PE_edu_secondary	0.791	20.8562965393066	secondary	On average, in Iceland people who have a secondary education earn 20.9% less than people who have a tertiary education.	-0.291474997997284	-0.339728146791458
ISR	JE_PE_edu_secondary			secondary			
ITA	JE_PE_edu_secondary	0.739	26.1004543304443	secondary	On average, in Italy people who have a secondary education earn 26.1% less than people who have a tertiary education.	-0.364764183759689	-0.425150215625763
JPN	JE_PE_edu_secondary	0.776	22.3963146209716	secondary	On average, in Japan people who have a secondary education earn 22.4% less than people who have a tertiary education.	-0.312997370958328	-0.364813476800919
KOR	JE_PE_edu_secondary	0.669	33.1162605285644	secondary	On average, in Korea people who have a secondary education earn 33.1% less than people who have a tertiary education.	-0.462812870740891	-0.539430677890777
LUX	JE_PE_edu_secondary	0.667	33.2905235290527	secondary	On average, in Luxembourg people who have a secondary education earn 33.3% less than people who have a tertiary education.	-0.465248256921768	-0.542269229888916
LVA	JE_PE_edu_secondary			secondary			
MEX	JE_PE_edu_secondary	0.541	45.9441757202148	secondary	On average, in Mexico people who have a secondary education earn 45.9% less than people who have a tertiary education.	-0.642088055610656	-0.748384535312652
NLD	JE_PE_edu_secondary	0.726	27.4320163726806	secondary	On average, in the Netherlands people who have a secondary education earn 27.4% less than people who have a tertiary education.	-0.383373290300369	-0.446840018033981
NOR	JE_PE_edu_secondary	0.883	11.6804237365722	secondary	On average, in Norway people who have a secondary education earn 11.7% less than people who have a tertiary education.	-0.163238555192947	-0.190262377262115
NZL	JE_PE_edu_secondary			secondary			
OECD	JE_PE_edu_secondary	0.69	31.0420150756835	secondary	In the average OECD country, people who have a secondary education earn 31% less than people who have a tertiary education.	-0.433824449777603	-0.505643248558044
POL	JE_PE_edu_secondary	0.618	38.2361984252929	secondary	On average, in Poland people who have a secondary education earn 38.2% less than people who have a tertiary education.	-0.534366011619567	-0.622829318046569
PRT	JE_PE_edu_secondary	0.6	40.0405158996582	secondary	On average, in Portugal people who have a secondary education earn 40% less than people who have a tertiary education.	-0.55958205461502	-0.652219831943511
SVK	JE_PE_edu_secondary	0.79	21.0280666351318	secondary	On average, in the Slovak Republic people who have a secondary education earn 21% less than people who have a tertiary education.	-0.293875575065613	-0.342526108026505
SVN	JE_PE_edu_secondary	0.605	39.5359420776367	secondary	On average, in Slovenia people who have a secondary education earn 39.5% less than people who have a tertiary education.	-0.552530467510223	-0.644000828266143
SWE	JE_PE_edu_secondary	0.859	14.0774745941162	secondary	On average, in Sweden people who have a secondary education earn 14.1% less than people who have a tertiary education.	-0.196738287806511	-0.229307934641838
TUR	JE_PE_edu_secondary	0.551	44.8831214904785	secondary	On average, in Turkey people who have a secondary education earn 44.9% less than people who have a tertiary education.	-0.6272594332695	-0.731101036071777
